Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,day,month,Total_power_use
1.73,0.06,237.48,7.2,2,0,18,7,3,20
1.856,0.0,235.15,7.8,0,0,1,29,10,1
0.586,0.31,240.71,2.8,0,1,1,9,7,2
1.648,0.052,241.41,6.8,0,0,18,1,4,18
0.464,0.08,240.98,2.0,0,0,1,22,5,1
1.314,0.0,241.37,5.4,0,0,18,23,2,18
1.548,0.0,239.58,6.6,0,0,18,3,5,18
3.38,0.074,236.91,14.2,0,0,17,18,1,17
0.246,0.112,242.58,1.0,0,1,1,6,8,2
1.92,0.134,232.47,8.2,0,0,27,5,6,27
1.504,0.18,237.56,6.4,0,0,18,24,6,18
0.138,0.0,239.67,0.6,0,0,0,24,6,0
2.614,0.19,238.76,10.8,0,0,18,9,9,18
2.624,0.476,242.73,11.2,0,0,0,26,12,0
0.32,0.25,242.64,1.6,0,0,1,24,8,1
0.99,0.268,241.6,4.2,0,0,12,8,7,12
1.44,0.32,238.31,6.2,0,1,18,21,8,19
1.84,0.222,244.2,7.6,0,0,19,30,8,19
0.196,0.068,242.98,0.8,0,0,0,2,7,0
2.116,0.0,240.51,8.8,0,0,18,2,10,18
0.156,0.118,238.66,0.8,0,0,1,27,8,1
0.764,0.366,243.14,3.4,0,1,0,25,10,1
1.364,0.068,237.64,5.6,0,0,17,23,4,17
1.598,0.118,238.47,6.6,0,1,18,5,10,19
1.324,0.064,240.2,5.4,0,0,17,3,12,17
2.736,0.118,240.19,11.4,0,1,18,26,8,19
1.5,0.304,240.95,6.2,2,1,0,25,11,3
0.224,0.0,240.63,1.0,0,0,0,23,2,0
1.64,0.204,239.11,6.8,0,0,18,22,5,18
0.22,0.138,243.38,1.0,0,2,1,6,7,3
1.42,0.088,243.58,5.8,0,0,18,18,3,18
0.174,0.0,240.82,0.8,0,0,0,26,8,0
1.802,0.166,237.37,7.6,0,0,17,27,2,17
0.274,0.224,240.28,1.4,0,1,0,21,6,1
3.55,0.186,235.88,15.0,0,37,17,8,6,54
1.374,0.064,241.84,5.6,0,0,18,7,3,18
0.374,0.0,242.66,1.6,0,0,0,4,11,0
1.052,0.0,238.72,4.4,0,0,1,21,5,1
0.21,0.054,246.02,0.8,0,0,0,17,2,0
1.172,0.0,239.72,4.8,0,0,18,20,8,18
0.27,0.0,242.17,1.2,0,0,1,21,5,1
0.202,0.094,241.79,0.8,0,0,1,13,9,1
1.346,0.088,238.52,5.8,0,1,0,19,12,1
0.216,0.0,240.21,0.8,0,0,0,28,2,0
0.336,0.116,245.25,1.4,0,0,1,30,5,1
0.538,0.0,248.93,2.2,0,0,0,25,12,0
1.462,0.362,239.58,6.4,0,0,18,11,6,18
1.332,0.146,242.48,5.4,0,0,0,29,1,0
1.356,0.232,238.67,5.6,0,1,18,12,7,19
0.268,0.094,241.03,1.2,0,0,1,13,9,1
1.334,0.0,241.29,5.4,0,0,19,11,3,19
3.57,0.0,239.11,14.8,38,0,18,30,4,56
0.268,0.146,240.96,1.2,0,1,0,6,8,1
0.478,0.336,236.66,2.4,1,1,0,6,5,2
1.594,0.348,240.51,6.8,0,2,1,15,8,3
0.116,0.0,226.8,0.6,0,0,0,18,7,0
1.734,0.1,242.55,7.0,0,0,18,4,4,18
2.362,0.108,240.02,10.0,0,0,18,2,10,18
0.204,0.092,234.18,1.0,0,0,0,2,5,0
0.226,0.1,240.51,1.0,0,0,1,20,7,1
2.576,0.052,239.16,10.6,0,39,1,18,8,40
1.352,0.076,238.91,5.6,0,1,18,19,1,19
0.358,0.142,239.34,1.6,0,0,1,10,8,1
0.176,0.118,244.41,0.8,0,0,0,18,6,0
0.354,0.062,246.53,1.4,0,0,0,15,4,0
1.866,0.124,237.88,7.8,0,0,18,12,3,18
0.272,0.266,238.69,1.6,0,1,0,15,6,1
0.932,0.048,243.12,3.8,0,0,0,30,3,0
1.498,0.0,240.06,6.2,0,0,19,16,10,19
0.878,0.0,241.8,3.8,0,0,1,12,9,1
0.186,0.15,240.01,1.0,0,0,0,28,8,0
0.39,0.202,241.4,1.8,0,2,0,9,11,2
0.258,0.0,245.77,1.0,0,0,1,8,12,1
2.428,0.07,243.19,10.0,0,0,18,17,1,18
1.36,0.0,243.36,5.6,0,1,18,24,12,19
1.278,0.06,240.37,5.2,0,1,19,17,9,20
0.314,0.0,242.06,1.4,0,0,0,11,3,0
1.41,0.078,241.53,5.8,0,0,18,7,7,18
0.2,0.0,242.15,1.0,0,0,0,2,8,0
0.194,0.0,242.24,0.8,0,0,0,6,6,0
0.226,0.0,245.23,1.0,0,0,0,4,2,0
1.306,0.088,239.15,5.4,0,0,0,1,2,0
0.626,0.124,239.24,2.6,0,0,0,3,9,0
1.308,0.0,241.06,5.4,1,0,18,18,6,19
1.502,0.204,243.04,6.2,0,0,19,27,2,19
0.598,0.054,240.96,2.4,0,1,1,6,7,2
0.372,0.206,240.32,1.8,0,2,0,12,4,2
0.138,0.0,239.38,0.6,0,0,0,29,6,0
3.022,0.0,235.8,13.0,0,29,17,5,9,46
3.208,0.098,238.99,13.4,0,0,18,22,2,18
1.626,0.05,239.53,6.8,0,0,18,5,8,18
1.478,0.076,234.91,6.2,0,0,17,8,6,17
0.472,0.226,247.07,2.0,0,2,0,19,12,2
1.426,0.274,240.02,6.0,1,1,19,28,8,21
2.23,0.388,239.17,10.8,21,1,0,22,9,22
0.71,0.552,237.0,3.8,0,0,0,28,9,0
1.618,0.182,236.04,7.2,0,2,11,10,10,13
0.344,0.112,241.16,1.4,0,0,1,30,4,1
0.304,0.066,241.64,1.2,0,0,1,25,5,1
0.196,0.0,243.18,0.8,0,0,1,30,8,1
5.064,0.0,237.53,21.2,0,36,17,4,12,53
1.016,0.228,240.33,4.2,0,2,11,12,6,13
0.372,0.0,232.55,2.0,0,0,1,3,6,1
2.566,0.0,239.42,10.6,1,0,18,2,4,19
0.386,0.046,242.37,1.8,0,0,0,31,1,0
1.734,0.256,235.52,7.4,0,0,17,28,7,17
3.604,0.392,227.79,15.8,48,0,0,31,7,48
0.242,0.0,242.93,1.0,0,0,1,28,4,1
3.782,0.094,236.98,15.8,0,0,17,31,12,17
1.23,0.082,235.54,5.2,0,0,17,27,4,17
2.316,0.26,237.49,10.0,0,16,19,5,7,35
1.398,0.054,247.35,5.6,0,0,19,9,1,19
6.684,0.528,235.39,28.4,1,74,17,5,11,92
0.556,0.068,242.56,2.4,0,0,0,12,10,0
0.666,0.254,241.94,3.0,0,2,0,9,7,2
2.19,0.0,240.97,9.0,0,0,19,26,11,19
0.496,0.342,243.27,2.4,0,1,1,21,4,2
0.27,0.0,247.19,1.0,0,0,0,18,12,0
0.284,0.222,240.28,1.4,0,1,0,2,8,1
1.444,0.19,239.68,6.0,0,1,19,9,9,20
0.28,0.106,241.14,1.2,0,0,1,4,6,1
0.38,0.0,241.61,1.6,0,0,0,23,3,0
0.312,0.226,239.6,1.6,0,1,0,9,9,1
0.214,0.076,241.29,0.8,0,0,1,28,9,1
0.276,0.11,242.62,1.2,0,0,1,29,8,1
2.72,0.31,239.23,11.4,0,1,18,18,1,19
0.46,0.37,241.68,2.4,0,3,0,9,9,3
0.904,0.324,243.37,3.8,0,2,10,10,12,12
0.3,0.0,248.68,1.2,0,0,0,27,1,0
0.154,0.0,239.88,0.6,0,0,1,18,7,1
1.324,0.0,241.29,5.4,0,0,19,10,4,19
0.246,0.092,241.04,1.0,0,1,0,8,7,1
0.424,0.214,242.03,2.0,0,0,0,24,10,0
1.114,0.436,240.89,5.0,0,1,1,27,6,2
1.326,0.112,241.56,5.4,0,0,19,17,7,19
1.4,0.18,239.42,5.8,0,0,19,1,6,19
3.408,0.09,240.62,14.0,0,1,18,23,2,19
0.318,0.094,248.24,1.2,0,0,1,26,12,1
0.284,0.202,242.03,1.4,0,2,0,9,8,2
0.332,0.0,236.52,1.4,0,0,0,18,5,0
0.454,0.286,240.51,2.2,0,1,1,14,3,2
0.412,0.14,241.24,1.8,0,0,1,27,4,1
2.146,0.314,240.07,9.0,0,2,18,1,9,20
1.636,0.208,240.66,6.8,0,1,19,18,10,20
4.51,0.244,236.5,19.0,0,0,17,1,2,17
0.378,0.262,239.34,1.8,0,1,0,13,1,1
1.968,0.102,242.08,8.0,0,0,29,4,5,29
0.518,0.214,241.6,2.2,0,1,1,22,5,2
0.306,0.078,241.35,1.2,0,0,0,26,10,0
0.274,0.0,242.21,1.2,0,0,1,11,9,1
3.154,0.0,240.09,13.0,0,0,17,7,2,17
0.286,0.0,237.88,1.4,0,0,0,13,9,0
0.122,0.0,240.53,0.6,0,0,0,12,9,0
0.242,0.0,242.28,1.2,0,0,0,29,6,0
0.424,0.174,244.78,1.8,0,0,1,16,9,1
0.532,0.214,240.97,2.4,0,0,0,4,3,0
0.372,0.048,241.86,1.6,0,0,0,18,7,0
0.332,0.084,241.59,1.4,0,0,0,21,9,0
0.24,0.122,240.09,1.0,0,0,1,2,7,1
0.432,0.062,242.48,1.8,0,0,1,18,3,1
0.134,0.0,243.29,0.6,0,0,0,11,7,0
0.21,0.1,236.41,1.0,0,0,0,3,5,0
0.504,0.208,245.03,2.2,0,1,1,7,2,2
2.404,0.278,240.8,10.0,1,0,29,9,4,30
0.658,0.0,242.42,2.6,0,0,0,15,7,0
0.934,0.086,243.46,3.8,0,0,1,8,5,1
0.334,0.168,242.25,1.6,0,1,1,30,5,2
0.19,0.046,243.44,1.0,0,0,0,21,9,0
1.85,0.0,237.4,7.8,1,0,1,7,9,2
1.596,0.086,240.15,6.6,0,0,18,23,7,18
0.404,0.198,242.91,1.8,0,1,1,13,4,2
0.238,0.0,245.36,1.0,0,0,0,31,3,0
0.702,0.058,244.39,2.8,0,0,0,29,10,0
0.3,0.096,243.7,1.2,0,1,0,5,3,1
1.254,0.0,238.71,5.2,0,0,18,17,6,18
1.75,0.092,243.12,7.2,0,0,18,2,4,18
5.544,0.328,236.16,23.4,37,0,17,29,3,54
0.368,0.234,245.88,1.8,0,1,0,20,12,1
0.868,0.224,244.12,3.8,0,1,0,6,2,1
1.59,0.294,244.63,6.6,0,1,18,17,11,19
0.438,0.1,240.32,2.0,0,0,0,20,5,0
1.344,0.0,246.04,5.4,0,0,19,11,3,19
0.414,0.228,244.11,2.0,0,1,0,6,3,1
0.406,0.188,246.25,1.8,0,0,0,6,5,0
2.222,0.132,237.6,9.4,0,0,18,18,5,18
1.274,0.0,239.38,5.2,0,0,18,24,11,18
0.68,0.064,241.04,2.8,0,0,0,30,10,0
1.698,0.312,240.62,7.0,0,1,19,18,10,20
4.512,0.418,241.65,18.8,38,29,0,2,12,67
2.82,0.174,241.56,11.6,0,37,0,15,3,37
3.118,0.438,232.61,14.6,6,1,16,20,5,23
0.372,0.0,242.63,1.8,0,0,0,21,2,0
1.446,0.41,239.43,6.2,0,0,12,14,9,12
0.686,0.41,243.62,3.2,0,0,0,14,12,0
1.31,0.048,246.53,5.2,0,0,0,30,12,0
1.658,0.19,239.48,7.0,0,0,18,19,4,18
0.926,0.198,241.5,3.8,0,0,13,19,7,13
1.284,0.052,241.64,5.2,0,0,18,2,2,18
2.62,0.232,238.86,11.0,38,0,1,22,6,39
0.524,0.0,238.89,3.8,0,0,1,14,5,1
0.306,0.064,242.55,1.2,0,0,0,20,2,0
1.51,0.116,245.06,6.2,0,0,19,4,1,19
3.69,0.054,235.02,15.6,0,3,17,13,10,20
0.234,0.104,236.53,1.0,0,0,0,20,7,0
0.328,0.124,243.6,1.4,0,0,1,31,3,1
1.422,0.068,244.55,5.8,0,0,19,14,12,19
0.478,0.304,241.41,2.2,0,1,1,18,10,2
1.448,0.076,240.91,6.0,1,0,18,30,1,19
1.06,0.334,240.93,4.6,0,0,13,3,7,13
1.016,0.37,241.96,4.4,0,0,13,7,7,13
0.54,0.296,240.17,2.6,0,1,0,27,4,1
3.596,0.176,235.41,15.2,37,0,17,29,6,54
1.346,0.072,239.89,5.6,0,0,18,11,4,18
2.494,0.12,236.22,10.4,0,37,1,4,6,38
2.228,0.058,241.74,9.2,1,0,0,5,1,1
2.672,0.45,240.09,11.4,0,0,1,25,4,1
0.396,0.054,244.97,1.6,0,0,0,18,11,0
1.632,0.262,235.96,7.0,0,0,18,12,7,18
0.586,0.366,240.98,2.8,0,1,1,15,4,2
0.36,0.108,241.57,1.6,0,0,0,5,6,0
0.404,0.128,238.38,1.8,0,0,0,15,4,0
2.746,0.0,240.37,11.4,0,0,18,15,12,18
0.438,0.238,244.55,2.0,0,1,1,16,10,2
1.334,0.0,246.41,5.4,0,0,0,19,12,0
0.39,0.0,244.55,1.8,0,0,0,23,1,0
0.178,0.0,242.68,0.8,0,0,1,18,8,1
0.238,0.068,243.3,1.0,0,2,1,13,9,3
0.262,0.108,238.54,1.2,0,0,1,28,7,1
0.398,0.182,244.32,1.8,0,1,0,26,11,1
0.368,0.112,244.78,1.6,0,0,1,14,5,1
1.36,0.082,238.39,5.6,0,0,17,4,3,17
0.294,0.0,246.12,1.4,0,0,0,14,11,0
0.218,0.0,243.96,0.8,0,0,0,26,3,0
0.512,0.296,243.4,2.4,0,1,0,5,10,1
0.244,0.0,240.03,1.0,0,0,0,1,5,0
2.742,0.222,233.6,11.8,0,0,0,14,2,0
0.324,0.052,242.88,1.6,0,0,0,4,1,0
0.286,0.112,241.24,1.2,0,0,0,16,9,0
1.798,0.088,239.73,7.6,0,0,26,14,9,26
1.42,0.054,244.37,5.8,0,0,19,20,12,19
1.254,0.0,237.56,5.2,0,0,18,16,10,18
0.226,0.106,239.01,1.0,0,1,1,2,10,2
0.368,0.07,242.81,1.4,0,0,1,21,2,1
0.226,0.0,240.8,0.8,0,0,1,31,10,1
3.604,0.184,235.85,15.2,37,0,18,29,6,55
4.9,0.226,237.37,20.6,0,37,17,23,3,54
1.612,0.0,238.53,6.8,0,1,18,16,10,19
0.226,0.114,238.38,1.0,0,2,0,3,8,2
0.316,0.116,243.9,1.4,0,0,0,25,2,0
0.186,0.156,242.14,1.0,0,0,1,10,8,1
4.156,0.078,237.39,17.4,0,0,18,29,1,18
1.35,0.052,245.74,5.4,0,0,18,17,12,18
4.076,0.046,237.01,17.2,38,0,17,23,11,55
0.246,0.0,240.64,1.0,0,0,0,18,4,0
0.292,0.104,240.32,1.2,0,1,0,12,4,1
0.272,0.108,243.26,1.2,0,0,1,7,6,1
2.838,0.0,235.57,12.0,0,0,17,11,1,17
0.296,0.0,243.84,1.4,0,0,1,20,6,1
0.588,0.184,246.03,2.6,0,0,0,30,11,0
0.308,0.074,242.97,1.2,0,0,1,12,11,1
3.434,0.364,237.17,14.4,44,0,1,9,5,45
0.404,0.0,241.17,1.8,0,0,1,6,6,1
0.28,0.08,234.77,1.4,0,0,0,5,8,0
1.432,0.062,237.92,6.0,0,0,17,11,12,17
0.158,0.122,240.11,0.8,0,0,1,13,8,1
1.316,0.074,240.82,5.4,0,0,18,24,6,18
2.942,0.054,232.71,12.6,0,1,17,13,2,18
2.694,0.096,236.32,11.4,0,0,17,4,1,17
1.04,0.092,248.84,4.6,0,0,13,12,1,13
0.11,0.0,236.5,0.6,0,0,0,2,7,0
1.382,0.072,241.22,5.6,0,2,19,1,4,21
2.916,0.17,236.53,12.2,0,1,18,24,9,19
0.572,0.308,240.59,2.6,0,1,0,24,3,1
0.322,0.0,242.48,1.4,0,0,0,10,1,0
1.532,0.096,241.66,6.4,0,0,22,12,10,22
0.926,0.056,235.37,3.8,0,0,0,15,10,0
0.156,0.0,244.95,0.6,0,0,1,26,9,1
0.324,0.226,242.17,1.6,0,0,1,21,7,1
0.424,0.086,239.72,1.8,0,2,1,28,5,3
0.232,0.0,242.37,1.0,0,0,0,14,11,0
3.772,0.084,238.91,15.8,0,1,18,16,2,19
0.176,0.078,239.65,0.8,0,1,0,23,9,1
1.834,0.064,238.28,7.8,0,0,28,9,9,28
0.204,0.048,242.86,0.8,0,0,0,17,2,0
0.14,0.0,242.7,0.6,0,0,0,25,6,0
1.572,0.084,237.88,6.6,0,3,17,9,11,20
0.594,0.0,241.01,2.4,0,0,1,26,9,1
2.462,0.122,245.19,10.0,0,1,0,29,12,1
0.95,0.13,241.01,3.8,1,0,1,8,10,2
0.22,0.0,240.71,0.8,0,0,0,29,2,0
2.328,0.0,242.28,9.6,0,0,0,5,1,0
0.482,0.178,245.69,2.0,0,0,0,2,1,0
3.978,0.1,240.14,16.4,38,0,19,28,12,57
2.44,0.0,235.72,10.2,0,0,17,8,9,17
3.218,0.0,237.93,13.4,37,0,1,20,4,38
0.246,0.128,239.96,1.2,0,0,1,4,8,1
0.242,0.0,241.0,1.0,0,0,0,18,10,0
0.406,0.22,243.76,1.8,0,0,1,29,12,1
0.404,0.37,244.62,2.2,0,1,0,23,6,1
1.434,0.074,244.98,5.8,0,0,19,27,11,19
1.354,0.076,236.89,5.6,0,0,17,16,7,17
1.748,0.184,237.41,7.4,1,0,18,27,2,19
0.242,0.0,243.73,1.0,0,0,0,28,4,0
0.284,0.228,241.11,1.4,0,1,0,21,9,1
0.316,0.1,243.44,1.4,0,1,1,25,11,2
0.428,0.186,242.24,1.8,0,0,1,20,4,1
3.116,0.064,238.13,13.2,0,0,17,16,12,17
0.492,0.2,245.1,2.2,0,0,0,22,1,0
0.512,0.346,243.12,2.4,0,2,1,16,11,3
0.542,0.11,244.38,2.2,0,0,1,5,3,1
0.322,0.066,243.33,1.2,0,1,1,8,2,2
3.04,0.176,239.66,12.6,0,2,19,20,11,21
3.668,0.054,241.14,15.2,38,0,0,16,6,38
0.36,0.11,240.85,1.6,0,0,1,5,10,1
0.368,0.076,237.22,1.6,0,0,0,15,5,0
0.66,0.09,243.22,2.6,0,0,0,11,1,0
0.33,0.126,244.78,1.4,0,0,1,14,9,1
1.416,0.078,233.96,6.0,0,0,17,4,8,17
0.244,0.082,241.06,1.0,0,0,1,15,6,1
1.818,0.0,241.91,7.4,0,0,19,25,6,19
0.314,0.064,245.77,1.2,0,0,0,19,1,0
1.372,0.2,239.03,5.8,0,0,18,15,7,18
2.412,0.054,238.11,10.0,0,0,18,10,2,18
0.282,0.0,241.71,1.4,0,0,0,24,1,0
0.08,0.0,239.12,0.2,0,0,1,26,8,1
1.734,0.25,239.11,7.2,0,0,18,25,4,18
1.442,0.062,239.89,6.0,0,1,18,16,11,19
1.256,0.0,242.24,5.2,0,0,0,27,12,0
0.304,0.122,243.63,1.4,0,1,0,3,3,1
0.324,0.228,241.86,1.6,0,0,1,4,8,1
2.202,0.338,238.65,9.2,1,6,18,5,11,25
0.34,0.056,243.99,1.4,0,0,0,25,12,0
0.886,0.206,240.82,3.8,0,0,0,27,4,0
0.876,0.138,246.11,3.6,0,0,0,28,11,0
1.448,0.046,239.26,6.0,0,0,18,8,2,18
0.228,0.046,245.91,1.0,0,0,0,25,11,0
1.482,0.176,239.83,6.2,0,0,17,6,1,17
3.08,0.186,238.4,13.6,25,0,18,3,4,43
0.08,0.0,239.97,0.2,0,0,1,17,8,1
0.31,0.204,239.49,1.4,0,1,1,27,7,2
1.394,0.0,242.84,5.6,0,0,18,7,3,18
0.258,0.0,243.1,1.0,0,0,1,25,1,1
0.418,0.144,245.06,1.8,0,0,1,22,6,1
3.348,0.062,239.25,14.0,0,0,30,30,9,30
0.424,0.244,244.38,2.0,0,1,1,4,11,2
1.56,0.0,237.03,6.6,0,0,17,8,11,17
1.584,0.214,239.11,6.6,0,0,0,16,9,0
3.904,0.094,236.04,16.4,0,0,0,17,2,0
0.368,0.084,242.49,1.6,0,0,0,22,11,0
0.744,0.0,242.97,3.2,0,0,0,30,1,0
1.58,0.078,244.84,6.6,0,0,18,30,10,18
0.794,0.0,248.98,3.2,0,0,1,27,10,1
0.14,0.0,241.06,0.6,0,0,1,9,7,1
2.834,0.176,241.74,11.6,0,41,0,7,3,41
0.414,0.238,242.31,2.0,0,1,1,26,4,2
1.566,0.142,241.93,6.4,0,1,1,4,9,2
1.672,0.106,240.51,6.8,0,0,18,18,7,18
0.108,0.0,241.29,0.4,0,0,0,23,8,0
0.162,0.0,242.35,0.6,0,0,0,9,8,0
0.264,0.0,240.08,1.2,0,0,1,9,7,1
0.682,0.13,237.81,3.8,0,0,1,10,6,1
1.372,0.0,241.9,5.6,1,0,0,23,11,1
1.99,0.444,241.9,8.4,0,0,18,10,11,18
1.668,0.198,239.92,7.0,0,0,17,21,2,17
3.86,0.16,237.84,16.2,38,1,1,10,6,40
3.108,0.448,238.8,13.0,0,0,18,27,9,18
1.418,0.12,243.34,5.8,0,0,18,2,2,18
3.662,0.154,236.98,15.4,0,0,18,7,1,18
0.388,0.104,242.58,1.6,0,0,0,17,12,0
0.124,0.0,234.69,0.6,0,0,0,26,7,0
4.424,0.2,237.45,18.6,38,0,18,2,1,56
1.312,0.218,238.44,5.4,0,0,18,18,6,18
1.014,0.338,242.57,4.4,0,0,12,24,8,12
0.406,0.266,250.92,1.8,0,1,0,24,12,1
1.386,0.08,242.28,5.6,0,0,19,18,10,19
3.53,0.326,237.09,15.2,37,0,0,24,9,37
1.288,0.046,243.97,5.2,0,0,0,16,12,0
2.036,0.11,239.56,8.4,0,0,18,22,11,18
1.554,0.202,239.88,6.4,0,2,19,23,6,21
0.33,0.118,242.23,1.4,0,0,0,26,10,0
0.368,0.0,241.44,1.4,0,0,0,16,6,0
0.39,0.22,248.08,1.8,0,2,1,1,2,3
3.606,0.0,239.73,15.0,38,1,1,13,5,40
1.328,0.046,243.63,5.4,0,0,19,21,11,19
1.462,0.148,237.97,6.2,0,1,17,8,9,18
0.416,0.27,241.77,2.0,0,0,0,30,12,0
0.212,0.124,241.7,1.0,0,2,0,3,8,2
1.348,0.0,239.49,5.6,0,0,0,12,11,0
0.37,0.132,246.66,1.6,0,0,1,9,3,1
1.366,0.126,240.39,5.6,0,0,19,23,5,19
3.76,0.0,238.21,15.8,38,1,17,10,2,56
1.64,0.162,240.85,6.8,0,0,19,29,4,19
3.942,0.192,233.89,16.8,1,0,17,22,2,18
4.126,0.142,239.2,17.4,0,33,18,9,2,51
2.68,0.094,240.68,11.0,1,38,0,23,10,39
0.23,0.0,243.16,0.8,0,0,0,4,10,0
0.226,0.0,243.13,0.8,0,0,0,16,11,0
0.212,0.0,239.05,0.8,0,0,0,9,2,0
1.476,0.05,246.98,6.0,0,0,18,5,2,18
1.686,0.052,239.11,7.0,0,0,19,12,5,19
1.36,0.0,239.07,5.6,0,0,18,10,3,18
1.418,0.074,235.44,6.0,0,0,17,16,3,17
0.328,0.11,244.81,1.4,0,0,1,29,11,1
0.354,0.194,237.42,1.6,0,1,0,12,4,1
2.14,0.086,242.19,8.8,0,0,19,4,10,19
1.296,0.18,234.94,5.4,0,0,17,3,5,17
0.38,0.216,239.81,2.0,0,0,0,9,7,0
1.492,0.078,241.33,6.2,0,0,17,28,12,17
0.276,0.16,241.73,1.4,0,2,1,10,6,3
1.522,0.184,242.06,6.2,0,1,19,20,2,20
0.412,0.1,239.22,1.8,0,0,1,22,10,1
3.07,0.076,240.53,12.6,0,0,0,25,3,0
1.5,0.0,233.52,6.4,0,0,16,26,5,16
2.442,0.08,235.23,10.4,0,0,17,23,1,17
0.888,0.292,242.13,3.8,0,0,11,1,6,11
1.358,0.0,244.89,5.4,0,0,19,8,1,19
1.472,0.078,245.65,6.0,0,1,18,21,12,19
1.41,0.138,242.77,5.8,0,0,19,17,3,19
0.23,0.134,233.86,1.2,0,0,0,10,8,0
0.364,0.234,236.55,1.8,0,2,0,12,5,2
1.544,0.226,246.91,6.2,0,0,20,17,12,20
0.954,0.05,242.04,4.0,0,0,0,15,3,0
0.246,0.0,244.63,1.0,0,0,0,27,12,0
1.646,0.11,240.52,6.8,1,0,18,28,11,19
1.588,0.058,235.13,6.8,0,1,17,17,5,18
1.314,0.076,237.09,5.4,0,0,17,13,6,17
0.88,0.134,240.87,3.8,0,0,11,31,5,11
0.238,0.064,237.93,1.0,0,0,0,7,5,0
0.498,0.334,240.74,2.4,0,2,1,11,10,3
1.93,0.054,237.55,8.0,0,0,17,10,11,17
0.24,0.048,243.93,1.0,0,0,1,6,9,1
0.234,0.0,246.56,1.0,0,0,0,31,12,0
0.988,0.084,247.38,4.2,0,0,0,1,12,0
0.246,0.0,243.21,1.0,0,0,0,11,3,0
0.378,0.31,245.43,2.0,0,1,0,29,12,1
0.494,0.202,237.51,2.4,0,0,1,21,7,1
1.314,0.048,244.04,5.4,0,0,18,28,12,18
3.418,0.386,234.13,14.6,0,0,17,15,11,17
1.37,0.0,241.39,5.6,1,0,18,13,12,19
1.408,0.068,242.52,5.8,0,0,19,18,2,19
0.224,0.0,238.17,1.0,0,1,1,11,6,2
0.31,0.106,245.98,1.2,0,2,0,31,3,2
0.346,0.08,240.01,1.4,0,0,1,6,5,1
0.36,0.064,249.0,1.6,0,0,0,6,2,0
0.122,0.0,236.85,0.6,0,0,0,15,4,0
2.638,0.116,239.87,11.0,0,38,0,5,3,38
1.334,0.0,240.39,5.4,0,0,18,19,12,18
0.282,0.114,239.91,1.2,0,0,1,27,9,1
0.514,0.06,242.47,2.0,0,0,1,25,7,1
0.244,0.0,244.56,1.0,0,0,1,28,4,1
0.234,0.104,241.03,1.0,0,0,1,25,7,1
1.076,0.122,237.94,4.4,0,0,0,8,1,0
5.162,0.0,237.34,21.6,37,0,18,21,11,55
0.838,0.19,237.87,3.8,0,0,0,7,1,0
0.156,0.0,240.43,0.6,0,0,0,13,7,0
0.27,0.0,244.45,1.0,0,0,1,29,12,1
0.406,0.234,243.26,1.8,0,0,0,8,12,0
1.326,0.082,238.67,5.4,0,0,18,18,1,18
1.706,0.304,240.97,7.2,0,1,19,8,4,20
0.232,0.0,242.8,1.0,0,0,0,2,4,0
1.464,0.126,244.49,6.0,0,1,19,8,12,20
0.3,0.08,243.89,1.2,0,2,0,3,4,2
0.858,0.162,246.03,3.6,0,0,12,2,5,12
1.434,0.088,239.58,6.0,1,0,18,13,9,19
0.334,0.074,245.16,1.4,0,1,0,13,1,1
3.064,0.136,237.15,13.2,0,28,18,30,5,46
0.322,0.1,242.39,1.4,0,0,0,30,9,0
3.43,0.388,239.27,14.8,0,0,0,17,11,0
2.228,0.326,238.17,9.4,0,2,30,27,6,32
0.708,0.208,241.75,3.0,0,1,0,11,4,1
1.392,0.102,241.7,5.6,0,0,19,10,12,19
1.694,0.34,241.27,7.0,0,2,19,24,8,21
1.356,0.078,246.05,5.4,0,0,0,25,1,0
0.278,0.0,244.29,1.0,0,0,0,23,12,0
0.236,0.0,239.64,1.2,0,0,0,26,6,0
2.026,0.224,238.31,8.4,0,0,28,1,5,28
3.132,0.082,242.38,13.0,0,21,18,2,12,39
0.238,0.0,241.22,1.0,0,0,1,3,10,1
1.322,0.144,237.29,5.6,0,1,17,23,9,18
0.984,0.31,240.43,4.2,0,0,13,23,8,13
1.41,0.084,244.47,5.6,0,0,19,31,3,19
0.324,0.144,243.15,1.4,0,0,0,5,6,0
0.836,0.08,235.82,3.6,0,0,0,12,11,0
0.51,0.224,239.74,2.4,0,0,0,30,7,0
3.532,0.0,236.22,15.0,0,0,18,2,2,18
0.126,0.0,238.89,0.6,0,0,0,2,9,0
0.766,0.27,238.65,3.4,0,0,1,24,6,1
0.082,0.0,242.41,0.2,0,0,1,26,8,1
0.528,0.312,243.19,2.4,0,1,1,20,10,2
2.286,0.328,241.46,9.6,1,0,26,3,10,27
0.23,0.134,239.73,1.0,0,0,1,11,7,1
0.342,0.0,238.38,1.6,0,0,0,31,5,0
4.486,0.242,235.85,19.2,51,0,18,18,6,69
0.14,0.0,243.71,0.6,0,0,1,2,8,1
1.548,0.22,240.27,6.4,0,2,18,10,4,20
0.296,0.102,243.68,1.2,0,0,0,28,2,0
1.482,0.14,246.31,6.0,0,0,19,30,12,19
